Curricular units 2nd sem (grade),Curricular units 2nd sem (approved),Tuition fees up to date,Curricular units 1st sem (grade),Curricular units 1st sem (approved),Scholarship holder,Debtor,Curricular units 2nd sem (evaluations),Target
0.0,0,1,0.0,0,0,0,0,1
14.15375,8,1,14.15375,8,1,0,8,1
0.0,0,0,0.0,0,0,0,8,0
12.833333333333334,6,1,13.833333333333334,6,0,0,6,1
12.454285714285716,7,1,12.454285714285716,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
12.94375,7,1,13.271666666666668,6,1,0,11,1
0.0,0,1,11.0,2,0,0,12,0
14.428571428571429,7,1,13.285714285714286,7,1,0,7,1
14.0,6,1,13.333333333333334,6,1,0,7,1
13.2575,8,1,13.2575,8,1,0,8,1
0.0,0,1,0.0,0,0,0,7,0
11.5,2,0,12.666666666666666,6,1,0,6,0
15.4,5,1,14.6,5,0,0,5,0
0.0,0,1,0.0,0,0,0,5,0
0.0,0,0,12.333333333333334,3,0,0,8,0
11.333333333333334,6,1,11.666666666666666,6,0,0,10,1
14.333333333333334,6,1,12.5,4,0,0,6,0
0.0,0,1,0.0,0,0,0,0,0
14.166666666666666,6,1,15.333333333333334,6,1,0,6,1
14.2,7,1,14.2,7,0,0,8,1
14.666666666666666,6,1,14.833333333333334,6,1,0,6,1
14.3875,8,1,13.642857142857142,7,0,0,8,0
14.0,6,1,13.833333333333334,6,1,0,6,0
13.0,6,1,11.833333333333334,6,0,0,7,1
13.5,6,1,13.428571428571429,6,1,0,10,1
11.9625,8,1,11.416666666666666,6,0,0,9,1
11.0,2,1,12.75,2,0,0,12,0
12.4,5,1,11.5,6,0,0,8,1
12.666666666666666,6,1,13.833333333333334,6,0,0,6,1
11.333333333333334,4,0,11.714285714285714,6,0,0,11,0
13.0375,7,1,11.678571428571429,7,1,0,10,1
14.666666666666666,6,1,15.714285714285714,6,0,0,6,0
0.0,0,1,0.0,0,1,0,0,1
13.0,6,1,13.0,6,1,0,7,1
14.58888888888889,8,1,14.485714285714286,7,1,0,9,1
11.571428571428571,7,1,11.571428571428571,7,0,0,8,1
12.657142857142857,7,1,12.657142857142857,7,1,0,8,1
10.0,1,0,10.0,2,0,0,11,0
13.166666666666666,6,1,13.714285714285714,6,0,0,6,1
13.0,11,1,13.071428571428571,13,0,0,16,1
14.0,6,1,15.333333333333334,6,1,0,9,1
12.142857142857142,6,1,11.571428571428571,5,0,0,8,1
0.0,0,0,0.0,0,0,0,5,0
12.9,6,1,12.9,6,1,0,7,1
11.666666666666666,3,1,11.5,4,0,0,13,0
13.428571428571429,6,1,13.5,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,0
11.375,8,1,11.142857142857142,7,0,0,11,1
13.79857142857143,7,1,13.79857142857143,7,1,0,8,1
13.5,6,0,13.333333333333334,6,0,1,6,1
0.0,0,0,0.0,0,0,1,6,0
12.846153846153848,13,1,11.357142857142858,14,0,0,15,0
0.0,0,1,0.0,0,0,0,8,0
14.428571428571429,5,1,15.692307692307692,6,0,0,13,1
14.538461538461538,13,1,15.052631578947368,18,1,1,13,1
12.4,5,1,11.5,6,0,0,17,0
13.166666666666666,6,1,13.0,6,1,0,6,1
12.93875,8,1,12.93875,8,1,0,8,1
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,0.0,0,0,0,8,0
12.88,5,0,13.0,5,0,0,9,0
11.8125,4,0,12.18,5,0,0,11,0
11.4,5,1,11.333333333333334,3,0,0,12,0
13.0,7,1,13.0,7,0,0,8,1
0.0,0,0,0.0,0,0,0,0,0
12.333333333333334,3,1,12.5,2,0,1,8,0
12.166666666666666,5,1,11.0,5,0,0,9,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,5,0
10.0,1,1,0.0,0,0,0,5,0
0.0,0,0,0.0,0,0,0,5,0
10.75,4,1,12.4,5,1,0,5,1
14.1,6,1,15.5,6,0,0,10,1
10.8,3,0,11.5,2,0,0,12,0
11.6,4,1,13.333333333333334,4,0,0,9,0
13.5,6,1,12.666666666666666,6,1,0,6,1
13.6,5,1,12.6,5,1,0,9,0
0.0,0,1,13.5,6,1,1,6,0
13.0,6,0,13.0,6,0,0,8,1
11.75,4,1,11.714285714285714,6,1,0,8,1
13.0,5,1,12.166666666666666,6,1,0,7,1
0.0,0,1,0.0,0,0,0,13,0
0.0,0,0,0.0,0,0,0,6,0
11.6,5,1,11.5,5,0,0,5,1
12.375,8,1,12.285714285714286,7,1,0,10,1
12.805555555555555,8,1,12.718571428571428,7,1,0,11,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,14.0,1,1,1,7,0
11.25,4,1,11.666666666666666,3,0,0,8,0
0.0,0,1,0.0,0,0,1,0,0
12.0,1,1,0.0,0,0,0,11,0
12.5,2,1,11.5,4,0,0,12,0
11.5,6,1,11.714285714285714,7,0,1,10,0
13.714285714285714,5,1,12.6,5,0,0,7,1
11.25,12,1,11.642857142857142,13,0,0,25,0
13.428571428571429,6,1,14.875,6,1,0,8,1
13.5,6,1,12.714285714285714,6,0,0,9,1
11.2,5,0,11.6,5,0,1,7,0
12.2,6,1,11.94,5,0,0,14,0
14.2,3,1,11.6,4,0,0,9,0
13.8,5,1,13.333333333333334,6,0,0,9,1
15.0,5,1,13.4,5,0,0,5,1
0.0,0,0,0.0,0,0,1,12,0
0.0,0,1,11.0,2,0,0,5,0
11.333333333333334,9,1,12.0,13,0,0,13,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,0,9,0
10.25,4,1,12.5,4,0,0,12,0
12.166666666666666,6,1,13.666666666666666,6,0,0,7,1
0.0,0,1,10.0,1,0,0,7,0
13.0,2,0,11.5,6,0,0,9,0
13.266666666666666,6,1,13.266666666666666,6,1,0,7,1
14.1875,8,1,12.5125,7,1,0,8,1
0.0,0,1,0.0,0,0,0,5,0
0.0,0,0,0.0,0,0,0,6,0
13.483333333333334,6,1,13.483333333333334,6,0,0,7,1
0.0,0,0,0.0,0,0,1,6,0
11.666666666666666,3,1,13.0,3,0,0,9,0
17.714285714285715,5,1,16.5,5,0,1,7,0
13.142857142857142,6,1,13.8,6,0,0,7,1
0.0,0,0,0.0,0,0,0,0,0
14.5,4,1,12.6,5,0,0,6,1
13.625,6,1,13.833333333333334,6,0,0,8,1
0.0,0,1,0.0,0,0,0,5,0
16.0,2,0,16.0,2,0,1,7,0
0.0,0,0,0.0,0,0,1,5,0
10.666666666666666,3,0,10.666666666666666,3,1,0,11,0
14.5,18,1,14.5,18,0,0,18,1
13.8,5,1,14.0,5,1,0,7,1
13.571428571428571,5,1,13.333333333333334,3,0,0,11,1
0.0,0,1,0.0,0,0,0,0,0
11.2,4,1,12.0,5,0,0,10,1
16.0,5,1,16.2,5,0,0,8,1
10.6,5,1,10.285714285714286,7,0,0,13,0
13.166666666666666,6,1,13.571428571428571,6,1,0,8,1
14.857142857142858,6,1,14.285714285714286,6,0,0,9,1
10.5,4,1,10.2,5,0,0,6,1
10.25,2,1,10.25,2,0,1,16,0
0.0,0,1,0.0,0,0,0,0,0
14.833333333333334,6,1,14.833333333333334,6,1,0,6,1
12.6,5,1,13.625,5,0,0,6,1
13.657142857142857,7,1,12.271428571428572,7,0,1,10,1
0.0,0,1,0.0,0,0,0,0,0
13.142857142857142,7,1,13.22222222222222,9,0,0,8,1
11.5,2,1,15.0,2,0,0,12,0
0.0,0,0,0.0,0,0,0,0,0
13.0,12,1,13.166666666666666,12,0,0,12,1
14.0,4,1,13.833333333333334,5,1,0,6,1
0.0,0,1,0.0,0,0,0,0,0
13.166666666666666,6,1,12.333333333333334,9,0,0,11,0
11.8,5,1,13.0,6,0,1,7,0
12.0,1,1,13.25,3,0,0,9,0
12.166666666666666,6,1,13.5,6,0,0,6,1
12.8,5,1,12.666666666666666,6,1,0,8,1
14.5,6,1,15.090909090909092,11,0,0,7,0
0.0,0,0,0.0,0,0,1,0,0
12.666666666666666,6,1,13.166666666666666,6,0,0,7,1
12.833333333333334,6,1,12.833333333333334,6,0,0,8,1
12.166666666666666,6,1,11.833333333333334,6,0,0,6,1
12.75,3,1,12.8,5,0,0,11,1
11.0,5,1,11.8,5,0,0,9,0
14.571428571428571,5,1,15.8,5,0,0,7,0
13.857142857142858,6,1,14.666666666666666,6,0,0,7,1
12.0,2,1,12.5,4,0,0,16,0
10.5,2,1,12.0,3,0,0,10,0
11.142857142857142,4,1,12.666666666666666,3,0,1,11,0
11.8,5,1,13.6,5,0,1,7,0
13.833333333333334,6,1,12.5,6,0,0,6,1
13.5,6,1,13.333333333333334,6,1,0,7,1
11.0,5,1,12.25,4,0,0,15,0
16.09375,8,1,15.101428571428572,7,1,0,8,1
16.0,6,1,13.166666666666666,6,1,0,6,1
0.0,0,1,11.0,4,0,0,6,0
11.75,4,1,11.666666666666666,3,0,0,9,1
11.0,2,1,11.571428571428571,7,0,0,14,0
0.0,0,1,0.0,0,0,0,0,0
14.285714285714286,6,0,13.833333333333334,6,1,0,7,1
13.0,7,1,12.357142857142858,6,1,0,9,1
10.333333333333334,2,0,12.166666666666666,6,0,1,10,0
13.0,7,1,12.416666666666666,9,0,0,14,1
12.75,4,1,12.75,4,0,0,6,1
14.933333333333334,18,1,14.933333333333334,18,0,0,33,1
11.666666666666666,6,1,13.0,6,0,0,7,1
13.91,8,1,14.455000000000002,7,0,0,8,1
13.285714285714286,6,1,14.0,6,1,0,7,1
12.666666666666666,6,1,13.5,6,1,0,7,1
0.0,0,0,0.0,0,0,0,0,0
14.0,5,1,11.666666666666666,6,1,0,12,1
13.333333333333334,5,1,12.0,4,1,0,8,1
11.833333333333334,6,1,11.714285714285714,6,1,0,6,1
12.428571428571429,6,1,12.666666666666666,6,0,0,7,1
0.0,0,1,0.0,0,0,0,0,0
12.328571428571427,7,1,12.328571428571427,7,0,0,8,1
10.0,1,1,11.666666666666666,6,0,0,10,0
12.727272727272728,11,1,13.25,12,1,0,12,1
15.125,8,1,13.3,7,1,0,8,1
12.166666666666666,6,1,12.833333333333334,6,0,0,7,1
12.833333333333334,6,1,12.833333333333334,6,1,0,6,1
13.0,3,1,12.666666666666666,3,1,0,7,1
14.471428571428572,7,1,13.271428571428572,6,0,0,8,1
12.833333333333334,5,1,12.4,5,1,0,6,1
0.0,0,1,0.0,0,0,1,5,0
13.25,6,1,14.285714285714286,6,0,0,8,1
12.6,5,1,12.333333333333334,3,0,0,9,1
12.671428571428573,7,1,12.583333333333334,6,1,0,8,1
13.771428571428572,7,1,13.731666666666667,6,0,0,10,0
13.4,5,1,14.625,8,0,0,7,0
0.0,0,0,0.0,0,0,0,2,0
12.666666666666666,6,1,12.666666666666666,6,1,1,7,1
12.491666666666667,6,1,12.491666666666667,6,0,0,11,1
14.166666666666666,11,1,13.666666666666666,12,1,0,12,1
14.5,6,1,16.0,6,0,0,8,1
13.0,6,1,14.142857142857142,6,0,0,7,1
13.75,4,1,11.833333333333334,6,1,1,9,1
13.0,6,1,12.666666666666666,6,1,0,8,1
12.666666666666666,6,1,12.5,6,0,0,6,1
11.25,4,0,10.88888888888889,9,0,1,20,1
0.0,0,1,13.0,1,0,0,10,0
16.0,6,1,15.166666666666666,6,0,0,6,1
12.0,6,1,12.666666666666666,6,1,0,7,1
0.0,0,1,0.0,0,0,1,0,0
0.0,0,0,0.0,0,0,0,5,0
0.0,0,1,0.0,0,1,1,0,1
11.5,4,1,11.0,2,0,0,6,0
15.9,6,1,15.714285714285714,6,0,0,10,0
11.636363636363637,11,1,10.818181818181818,11,0,0,15,0
0.0,0,0,12.0,1,0,0,6,0
11.25,4,1,12.6,5,0,0,11,1
10.75,4,1,11.6,5,0,0,10,1
11.0,1,0,10.0,1,0,1,14,0
0.0,0,1,14.0,1,0,0,6,0
12.5,2,1,12.6,5,1,0,8,0
0.0,0,1,0.0,0,0,0,0,0
12.0,1,0,11.333333333333334,2,0,0,9,0
11.4,5,1,12.666666666666666,6,0,0,7,1
11.85625,7,1,12.87857142857143,5,0,0,15,1
0.0,0,1,0.0,0,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,1,0,5,0
14.0,6,1,14.166666666666666,6,0,0,6,1
13.25,4,1,13.4,5,0,0,7,0
11.25,4,1,11.2,5,1,0,13,1
0.0,0,1,0.0,0,0,0,0,1
11.8,5,0,12.666666666666666,6,0,1,8,0
11.25,4,1,12.333333333333334,3,0,0,5,0
12.0,5,1,12.25,4,0,0,7,1
0.0,0,1,0.0,0,1,1,0,0
10.333333333333334,3,1,10.75,3,0,0,9,0
0.0,0,1,0.0,0,0,0,8,0
0.0,0,0,0.0,0,0,1,6,0
11.5,2,1,11.5,2,0,0,13,0
0.0,0,1,0.0,0,0,0,0,1
0.0,0,1,10.5,2,0,0,13,0
0.0,0,1,13.5,6,0,0,0,0
0.0,0,0,10.0,1,0,0,6,0
0.0,0,1,0.0,0,0,0,8,0
10.666666666666666,3,1,12.0,1,0,1,7,0
12.2,5,1,12.25,4,1,0,5,0
11.666666666666666,6,1,11.4,5,0,0,13,0
0.0,0,0,0.0,0,0,0,5,0
14.0,5,1,14.25,4,0,0,10,1
14.2,10,1,14.454545454545457,11,0,0,11,1
14.461538461538462,12,1,14.538461538461538,12,0,1,14,1
11.95,7,1,12.733333333333334,6,0,0,10,1
13.5,4,1,13.2,5,0,0,12,0
0.0,0,1,0.0,0,0,0,0,1
12.75,4,1,12.333333333333334,6,1,0,10,0
11.25,7,1,11.2,5,0,0,14,0
13.2,6,1,13.2,6,0,0,7,1
14.6,5,1,13.6,5,0,0,6,1
11.5,2,1,0.0,0,0,0,10,0
13.666666666666666,5,1,12.857142857142858,5,0,0,12,0
14.0,6,1,13.5,5,1,0,6,1
0.0,0,1,0.0,0,0,0,12,0
0.0,0,0,0.0,0,0,0,0,1
12.82875,8,1,12.82875,8,1,0,8,1
13.75,4,1,0.0,0,0,0,6,1
0.0,0,1,0.0,0,0,1,0,0
13.166666666666666,6,1,14.666666666666666,6,0,0,6,1
13.937142857142858,7,1,13.937142857142858,7,0,0,8,1
14.583333333333334,12,1,14.7,10,0,0,12,1
12.2,5,1,11.666666666666666,6,0,0,6,1
14.85,6,1,14.85,6,0,0,7,1
0.0,0,1,12.0,1,0,0,12,0
15.622222222222222,8,1,13.6875,7,0,0,9,0
11.6,5,1,12.4,5,0,0,10,1
13.5425,8,1,13.398,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
11.928571428571429,14,1,11.76923076923077,13,0,0,17,1
0.0,0,0,0.0,0,0,1,6,0
13.0,6,1,13.285714285714286,6,1,0,11,1
11.166666666666666,6,1,11.666666666666666,6,1,0,8,1
12.2,5,1,11.5,6,1,0,9,1
13.15,6,1,13.081666666666669,6,1,0,12,1
13.0,6,1,12.666666666666666,6,1,0,6,1
0.0,0,0,11.333333333333334,3,0,1,6,0
13.2,5,1,13.166666666666666,6,1,0,7,0
0.0,0,1,0.0,0,0,0,0,0
12.6,5,1,11.666666666666666,5,0,0,7,1
13.428571428571429,6,1,13.5,6,1,0,7,1
0.0,0,0,0.0,0,1,1,6,0
14.142857142857142,6,1,13.166666666666666,6,1,0,7,1
12.5,2,1,12.5,4,0,1,11,0
13.0,6,0,13.375,6,0,0,10,1
12.666666666666666,6,1,13.166666666666666,6,0,0,6,1
13.154285714285717,7,1,13.154285714285717,7,0,0,8,1
12.833333333333334,6,1,12.833333333333334,6,1,0,6,1
13.142857142857142,7,1,12.142857142857142,7,0,0,7,1
13.75,4,1,13.0,4,0,0,10,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,11.0,5,0,0,12,0
12.5,2,0,13.333333333333334,3,0,1,6,0
13.472,8,1,14.594444444444443,7,0,0,10,1
10.666666666666666,3,1,11.0,4,0,1,13,0
0.0,0,0,0.0,0,0,1,5,0
0.0,0,1,0.0,0,0,0,0,0
12.0,2,1,12.0,1,0,0,10,0
13.2,5,1,14.0,5,0,0,6,1
11.8,5,1,13.571428571428571,6,0,0,7,1
0.0,0,1,0.0,0,0,0,6,0
13.857142857142858,6,1,14.25,6,0,0,7,1
0.0,0,0,0.0,0,0,1,6,0
0.0,0,1,0.0,0,1,0,12,0
13.542857142857144,7,1,13.542857142857144,7,1,0,8,1
11.714285714285714,7,1,13.11111111111111,9,1,0,10,1
12.142857142857142,7,1,12.666666666666666,9,0,0,7,1
10.0,2,1,10.75,4,0,0,13,0
10.0,2,1,10.75,4,0,0,10,0
13.333333333333334,6,1,13.666666666666666,6,0,0,6,1
12.833333333333334,6,1,13.833333333333334,6,0,0,6,1
13.0,16,1,13.176470588235292,17,0,0,18,0
12.6,5,1,12.75,4,0,0,12,0
12.0,4,0,12.0,4,0,1,9,0
12.555555555555555,9,1,11.666666666666666,9,0,0,13,1
16.90909090909091,11,1,16.5,14,0,0,11,1
11.77777777777778,7,1,12.333333333333334,9,0,0,10,1
11.0,3,1,11.5,4,0,0,12,0
12.923076923076923,13,1,11.894736842105264,18,1,0,13,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,0,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,6,0
14.833333333333334,6,1,15.166666666666666,6,0,0,6,1
13.5,2,1,11.75,4,0,0,8,0
0.0,0,1,0.0,0,0,0,0,0
14.75,3,1,11.333333333333334,3,0,0,10,0
13.2,5,1,12.6,5,1,0,6,1
14.0,1,1,0.0,0,0,0,10,0
15.5,4,1,15.5,6,1,0,9,0
12.365714285714288,7,1,12.365714285714288,7,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
12.333333333333334,6,1,14.0,4,1,0,9,1
11.8,5,1,12.0,3,0,0,16,0
12.0,3,0,0.0,0,0,0,8,0
11.333333333333334,3,0,10.0,4,0,0,7,0
10.0,1,1,10.0,1,0,0,10,0
0.0,0,0,0.0,0,0,0,0,0
0.0,0,1,11.75,3,0,0,10,0
11.0,1,1,10.0,1,0,0,7,0
12.8,5,1,14.0,3,0,0,5,1
0.0,0,0,0.0,0,0,1,5,0
0.0,0,0,12.0,3,0,0,15,0
0.0,0,0,0.0,0,0,0,10,0
11.6,5,0,11.88888888888889,8,0,1,17,0
13.666666666666666,6,1,13.833333333333334,6,0,0,6,1
0.0,0,0,0.0,0,0,0,5,0
12.4,5,0,11.4,5,0,0,9,0
11.0,2,1,0.0,0,0,0,8,0
10.666666666666666,12,1,10.642857142857142,14,0,1,12,0
0.0,0,0,11.0,2,0,0,12,0
16.666666666666668,6,1,16.833333333333332,6,0,0,6,1
13.2,5,1,13.571428571428571,6,0,0,9,1
14.375,5,1,14.714285714285714,5,1,1,14,1
0.0,0,1,0.0,0,0,0,5,0
11.0,1,1,10.0,1,1,0,14,0
11.75,4,1,11.0,1,0,0,13,0
0.0,0,1,11.0,1,1,0,0,0
12.833333333333334,6,1,12.0,5,1,0,6,1
11.857142857142858,6,1,11.125,6,0,0,7,1
11.5,2,0,11.333333333333334,3,0,1,8,0
0.0,0,1,12.0,2,0,0,12,0
0.0,0,1,0.0,0,0,0,7,0
14.54,7,1,14.54,7,0,0,8,1
13.0,4,1,12.166666666666666,6,0,0,14,1
11.666666666666666,3,0,13.5,4,0,1,12,0
14.333333333333334,5,1,14.75,6,0,0,9,1
11.666666666666666,5,1,12.375,5,1,0,7,1
12.733333333333334,6,1,12.733333333333334,6,0,0,7,1
0.0,0,0,12.5,4,0,0,6,0
0.0,0,0,0.0,0,0,1,5,0
0.0,0,1,0.0,0,0,0,7,0
13.771428571428572,7,1,13.44285714285714,7,0,0,8,0
14.2,8,1,14.2,8,1,0,8,1
13.55,6,1,13.55,6,1,0,7,1
11.166666666666666,5,1,11.6,5,0,0,6,1
15.285714285714286,6,1,13.571428571428571,6,0,0,7,1
15.0,6,1,13.833333333333334,6,1,0,6,1
10.857142857142858,4,0,11.25,4,0,1,9,0
11.25,4,1,10.2,5,1,0,9,1
15.675714285714283,7,1,15.675714285714283,7,0,0,8,1
12.0,6,1,10.833333333333334,6,1,1,8,1
13.333333333333334,5,1,13.0,5,0,0,7,1
14.125,8,1,12.242857142857144,7,1,0,8,1
12.5,4,1,14.25,4,1,0,7,1
10.5,2,0,12.0,1,0,0,11,0
13.183333333333332,6,1,13.183333333333332,6,1,0,7,1
12.65125,8,1,11.9725,7,1,0,8,1
12.8,5,1,12.4,5,0,0,8,1
13.9,6,1,13.9,6,1,0,7,1
10.666666666666666,3,0,10.666666666666666,3,0,0,15,0
0.0,0,0,0.0,0,0,0,0,0
11.333333333333334,3,1,11.0,6,1,0,14,1
13.957142857142856,7,1,13.957142857142856,7,1,0,8,1
15.285714285714286,6,1,13.333333333333334,6,1,1,7,1
0.0,0,1,0.0,0,0,0,6,0
15.5,6,1,15.714285714285714,6,0,0,7,1
11.4,5,1,11.0,5,0,0,9,1
12.75,4,1,12.25,4,0,1,7,1
12.22222222222222,8,1,12.2,5,0,1,18,0
14.0,5,1,13.0,5,0,0,5,1
13.0,6,1,12.0,4,1,0,7,1
12.333333333333334,6,1,13.333333333333334,6,0,0,7,1
12.91,7,1,12.91,7,0,0,8,1
11.0,3,1,11.0,6,1,0,13,1
12.93625,8,1,13.579999999999998,6,1,0,8,1
12.5,6,1,12.4,4,1,0,8,1
13.0,7,1,12.88888888888889,8,1,0,9,1
14.34125,8,1,14.34125,8,0,0,8,1
12.0,5,0,14.142857142857142,6,0,1,6,0
0.0,0,1,0.0,0,1,0,0,1
14.166666666666666,6,1,13.333333333333334,6,1,0,6,1
12.857142857142858,6,1,14.5,6,0,0,9,1
13.4,10,1,12.666666666666666,8,0,0,12,1
0.0,0,1,0.0,0,1,0,6,0
11.0,4,1,12.0,2,0,1,9,0
15.127777777777778,8,1,14.20857142857143,7,0,0,9,1
15.0125,8,1,14.30714285714286,7,0,0,8,1
0.0,0,1,0.0,0,0,0,6,0
11.0,4,1,12.0,6,0,0,12,1
0.0,0,0,0.0,0,0,1,0,0
0.0,0,0,0.0,0,0,1,7,0
14.285714285714286,6,1,13.857142857142858,6,1,0,7,1
0.0,0,1,0.0,0,1,0,0,1
0.0,0,1,0.0,0,0,0,0,0
13.0,5,1,11.0,5,1,0,9,1
14.4,5,1,13.2,5,1,0,13,1
15.333333333333334,3,1,13.5,6,1,0,6,0
0.0,0,1,0.0,0,0,0,0,0
14.214285714285714,7,1,14.214285714285714,7,1,0,8,1
12.4,5,1,13.0,5,0,0,5,1
10.0,1,1,12.0,2,0,0,14,0
0.0,0,1,0.0,0,0,0,0,0
12.6,5,1,12.8,5,0,0,6,1
12.2,4,1,13.6,4,0,0,9,1
15.75,8,1,13.971428571428572,7,0,0,8,1
14.857142857142858,6,1,15.0,6,1,0,9,1
0.0,0,0,0.0,0,0,0,0,0
15.023529411764704,17,1,15.07777777777778,26,0,0,17,1
13.383333333333333,6,1,13.383333333333333,6,0,0,7,1
13.090909090909092,10,1,13.25,12,0,1,16,1
10.666666666666666,2,0,11.714285714285714,5,0,1,13,0
13.01125,8,1,13.01125,8,1,0,8,1
12.0,4,1,10.666666666666666,3,0,0,12,0
12.666666666666666,3,1,13.0,6,0,0,18,1
11.4,5,1,12.0,5,0,0,7,1
13.8,5,1,12.166666666666666,6,0,0,7,1
13.65,7,1,11.85,6,0,0,10,1
11.2,5,1,11.0,4,0,0,6,1
11.736,8,1,12.327777777777778,7,1,1,10,1
13.428571428571429,5,1,12.0,4,0,0,10,1
14.511111111111113,8,1,14.428571428571429,7,0,0,9,1
12.6125,8,1,13.78,7,0,0,8,1
13.8,6,1,13.8,6,1,0,7,1
15.142857142857142,7,1,14.857142857142858,7,1,0,7,1
13.333333333333334,6,1,12.142857142857142,6,1,0,6,1
14.833333333333334,6,1,15.666666666666666,6,0,0,6,1
12.166666666666666,7,1,12.5,5,0,0,14,1
13.166666666666666,6,1,12.833333333333334,6,1,0,6,1
0.0,0,0,0.0,0,0,1,7,0
12.666666666666666,6,1,12.5,6,0,0,6,1
13.0,5,1,11.25,4,0,0,9,1
15.25,6,1,15.25,6,0,0,7,1
12.0,3,1,14.0,5,1,0,10,1
12.090909090909092,11,1,12.076923076923077,13,0,1,13,1
14.88888888888889,9,1,14.625,16,0,0,12,1
10.5,2,1,10.5,4,0,0,7,0
12.166666666666666,6,1,12.833333333333334,6,1,0,6,1
11.8,5,0,12.5,6,1,1,7,1
12.77777777777778,9,1,11.23076923076923,12,0,0,18,1
0.0,0,1,10.5,2,0,0,5,0
12.0,2,1,12.0,3,0,0,13,0
12.3,8,1,10.985714285714286,7,1,0,11,1
14.166666666666666,3,0,12.62,5,0,0,11,0
14.2125,8,1,13.0,6,0,0,8,0
0.0,0,0,0.0,0,0,0,5,0
0.0,0,1,0.0,0,0,0,0,0
13.333333333333334,6,1,13.5,6,0,0,6,1
13.516666666666666,6,1,13.516666666666666,6,1,0,7,1
13.285714285714286,6,1,13.166666666666666,6,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
13.0,6,1,13.125,6,1,0,10,1
0.0,0,1,14.4,3,0,0,20,0
0.0,0,0,12.0,4,0,0,12,0
0.0,0,1,0.0,0,0,0,10,0
0.0,0,1,0.0,0,0,0,7,0
0.0,0,1,0.0,0,0,0,0,0
15.52222222222222,8,1,16.13142857142857,7,1,0,9,1
14.8,8,1,14.838571428571427,7,1,0,9,1
12.0,3,1,10.333333333333334,3,0,0,6,0
11.25,4,1,12.0,3,0,0,11,0
0.0,0,1,0.0,0,1,0,5,0
14.0,6,1,13.166666666666666,6,1,0,6,1
13.9475,8,1,13.9475,8,1,0,8,1
0.0,0,1,11.333333333333334,3,0,0,5,0
12.285714285714286,7,1,12.75,7,0,0,7,1
11.25,5,1,12.6,5,1,0,8,1
12.25,6,1,12.25,6,0,0,8,0
12.7,9,1,11.833333333333334,12,0,0,22,1
13.066666666666668,6,1,13.066666666666668,6,0,0,10,0
13.875,6,1,13.833333333333334,6,0,1,8,1
0.0,0,1,13.833333333333334,3,0,0,7,0
13.2,5,1,11.8,5,0,0,5,1
13.74625,8,1,13.74625,8,0,0,8,1
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,0,0
0.0,0,1,0.0,0,0,0,6,0
14.5,5,1,13.333333333333334,6,1,0,10,1
15.285714285714286,6,1,15.666666666666666,6,1,0,8,1
11.857142857142858,7,1,11.857142857142858,7,0,0,7,1
13.6,5,1,14.5,5,0,0,5,1
13.714285714285714,6,1,12.166666666666666,6,0,0,7,1
12.0,6,1,12.6,5,0,0,8,1
13.0,6,1,12.666666666666666,6,1,1,7,1
0.0,0,1,0.0,0,0,0,0,0
13.0,4,1,12.857142857142858,6,1,0,10,1
13.9,7,1,13.9,7,0,0,8,1
13.817142857142857,7,1,13.817142857142857,7,1,0,8,1
12.875,7,1,13.314285714285717,6,1,0,10,1
0.0,0,1,0.0,0,0,0,0,0
12.166666666666666,6,1,12.166666666666666,6,1,0,6,1
11.333333333333334,3,0,11.25,4,1,0,12,0
14.571428571428571,6,1,14.666666666666666,6,1,0,7,1
12.0,4,1,12.0,4,0,0,14,0
12.666666666666666,3,1,14.0,6,0,0,18,1
12.625,6,1,15.538461538461538,6,0,0,9,1
0.0,0,0,0.0,0,0,0,0,0
14.833333333333334,6,1,15.0,6,0,0,6,1
13.285714285714286,5,1,12.25,4,0,0,9,1
15.555555555555555,9,1,15.692307692307692,11,0,0,9,1
12.75,5,1,12.285714285714286,5,1,0,9,1
11.95625,8,1,11.88888888888889,7,1,0,10,1
0.0,0,0,0.0,0,0,0,0,0
12.6,5,1,11.8,5,1,0,5,1
11.666666666666666,6,1,11.166666666666666,6,0,0,9,1
14.6,8,1,14.05714285714286,7,0,0,9,1
10.0,4,1,11.75,4,0,0,13,0
14.0,6,1,13.5,6,1,0,7,1
13.0625,8,1,12.625,7,1,0,8,1
0.0,0,1,0.0,0,0,0,0,0
