alpha,u,class
153.1586089,22.81209,GALAXY
196.2999483,22.08652,QSO
197.9398059,22.05861,STAR
198.7564763,19.48104,QSO
199.0194007,20.43978,QSO
201.3299278,22.15238,GALAXY
204.0030821,18.86271,STAR
209.9242961,21.48937,QSO
214.8955064,18.72491,QSO
201.1004741,24.41377,GALAXY
206.9300201,20.53659,GALAXY
209.8096316,19.36575,GALAXY
217.4045183,19.5178,GALAXY
230.5937705,19.75267,GALAXY
227.2702036,24.19251,GALAXY
243.9309657,26.06084,GALAXY
122.4495011,21.94721,GALAXY
117.7627776,26.1531,GALAXY
132.0259136,21.58803,GALAXY
220.4868421,23.68919,GALAXY
310.8233669,21.64288,STAR
139.9978636,23.74083,STAR
208.1733374,24.92415,GALAXY
92.15148245,21.16827,STAR
347.2468367,24.61747,GALAXY
353.3963346,20.18947,GALAXY
354.2250667,20.70373,QSO
143.2195065,20.02549,QSO
204.9401954,20.0801,GALAXY
232.0503489,24.03916,QSO
158.4751403,25.7683,GALAXY
8.300989194,23.35649,GALAXY
8.322565582,22.76031,GALAXY
223.2857152,25.73768,GALAXY
15.48270239,21.04255,QSO
139.7966797,20.46389,GALAXY
148.9431748,22.80157,GALAXY
179.1915904,23.86921,GALAXY
242.7482589,22.05289,GALAXY
115.2398254,22.63439,QSO
223.1791691,22.61574,STAR
223.5767263,22.65837,QSO
193.8840011,22.87134,GALAXY
201.9279342,23.60647,GALAXY
215.7375475,23.47106,STAR
42.74889898,22.40928,QSO
36.65844808,22.60226,STAR
125.4752555,23.00804,GALAXY
231.3503081,22.31955,GALAXY
232.5910964,22.7467,STAR
196.6322104,22.21659,QSO
1.247621329,23.72366,GALAXY
243.7203199,26.044,GALAXY
311.9006651,19.44366,STAR
207.7332506,25.67335,GALAXY
207.4255588,20.41727,QSO
139.8531625,26.48722,GALAXY
130.6097462,24.91039,GALAXY
123.3364745,22.05457,QSO
348.8804282,26.53778,GALAXY
352.87947,24.31421,GALAXY
146.924253,22.8933,GALAXY
129.012091,25.16403,GALAXY
129.6060386,24.3581,GALAXY
136.2012377,24.25333,GALAXY
190.3953751,25.70331,GALAXY
137.0243355,26.31598,GALAXY
345.380613,22.46961,GALAXY
257.2037759,23.93898,GALAXY
244.2408046,18.83926,STAR
259.7496802,23.92413,GALAXY
245.8653235,22.55096,GALAXY
248.0321745,24.61038,GALAXY
332.2528195,22.55631,GALAXY
214.4672756,22.05933,GALAXY
318.5304274,22.07391,QSO
115.1309886,21.97246,STAR
199.3447664,23.9441,GALAXY
247.2693628,21.70209,GALAXY
161.0877564,18.95197,GALAXY
192.4270844,18.69381,GALAXY
183.245078,23.15094,GALAXY
1.850262468,25.49806,GALAXY
124.6785428,17.70635,GALAXY
153.1848925,21.32464,GALAXY
149.3328711,24.04377,GALAXY
116.6104769,21.20792,QSO
116.8374642,18.63313,STAR
117.393729,21.12113,QSO
226.4495067,25.48923,QSO
349.9810336,23.04795,QSO
221.2728709,19.11007,GALAXY
228.2898708,18.94042,GALAXY
347.7643828,23.34501,GALAXY
359.2924632,21.4154,STAR
136.0685684,23.75427,STAR
133.4200966,22.83035,GALAXY
4.627779298,21.78103,GALAXY
115.433002,22.87532,GALAXY
203.3640275,19.80453,GALAXY
41.94654466,24.49303,GALAXY
42.19842289,22.36169,GALAXY
203.0733559,26.51704,GALAXY
16.54031731,23.09969,QSO
21.22669278,24.39914,STAR
22.39697545,23.26136,QSO
141.2125481,18.32462,STAR
150.9174157,19.13134,STAR
139.3826074,23.45217,GALAXY
174.4800891,23.64228,GALAXY
123.8513821,21.33055,QSO
191.280574,21.88383,QSO
191.5131985,21.53911,QSO
115.7051507,23.38283,GALAXY
205.4954343,24.10653,GALAXY
207.3224309,20.46718,GALAXY
208.0917436,20.24451,GALAXY
238.6091308,19.36092,GALAXY
227.0025141,19.42704,GALAXY
228.5410353,23.83708,GALAXY
135.2443868,25.9592,STAR
347.7073402,26.45773,GALAXY
354.4123643,24.71056,GALAXY
349.6687297,20.0534,GALAXY
128.645408,24.92447,STAR
129.1870369,20.51644,STAR
129.2299481,24.41724,STAR
186.2942054,19.15758,GALAXY
92.21678678,24.27526,STAR
328.7602648,19.03771,STAR
128.9122388,24.07114,GALAXY
129.1751211,23.85168,GALAXY
197.3166448,18.35862,STAR
207.3088919,18.33284,QSO
211.7621831,19.50351,QSO
225.9483413,22.07566,GALAXY
115.7877527,20.97298,QSO
117.380598,22.73257,GALAXY
211.2085552,23.26077,GALAXY
203.1291997,19.12906,GALAXY
258.7778952,24.02758,GALAXY
11.86116564,22.34857,QSO
204.4294587,23.83368,GALAXY
192.7780554,22.62376,GALAXY
42.98629496,23.50376,STAR
33.27778902,23.09196,QSO
180.0128329,22.32214,STAR
130.0214211,23.32097,GALAXY
233.2620231,22.73128,STAR
318.2947742,19.53761,STAR
191.8611877,22.50974,GALAXY
254.8244316,25.11654,QSO
116.3930285,24.50991,QSO
260.6766277,17.2105,STAR
264.0234426,17.06778,STAR
180.5913643,24.81119,GALAXY
167.8833626,22.45873,GALAXY
231.404766,24.63509,STAR
234.1223651,25.02521,STAR
3.317583458,23.01918,GALAXY
334.1301107,23.36678,GALAXY
160.5439055,24.63467,GALAXY
218.2822875,25.627,GALAXY
184.8740791,23.17645,GALAXY
135.5928835,26.18169,GALAXY
227.3356984,19.89887,GALAXY
199.5089028,26.93428,GALAXY
206.8049596,20.64416,GALAXY
179.5602645,19.81827,STAR
181.0895118,20.64767,STAR
136.4715925,22.77552,GALAXY
138.6861385,22.6955,GALAXY
261.39962,24.81964,GALAXY
262.1629643,21.66525,GALAXY
116.60442,20.62506,STAR
117.9711547,21.96678,GALAXY
118.4480115,18.88615,STAR
258.2520942,19.43089,QSO
198.008951,19.71073,STAR
141.3676928,22.86844,GALAXY
137.6346342,22.8469,GALAXY
11.3837218,22.91851,GALAXY
208.9012903,25.38098,GALAXY
130.475723,21.10341,QSO
130.5210544,21.09561,QSO
136.2500884,24.00271,STAR
139.4101671,21.77913,STAR
347.6100662,22.54424,GALAXY
242.9456986,20.21216,GALAXY
236.7776217,21.73008,GALAXY
160.6908561,22.08225,GALAXY
140.1817915,19.39705,GALAXY
239.2794626,24.15629,GALAXY
208.8105697,21.21514,QSO
157.6587944,21.01592,GALAXY
141.3572869,23.19439,GALAXY
142.2133716,23.45111,GALAXY
23.52449655,24.89512,GALAXY
233.1394094,23.01566,GALAXY
4.430869812,24.33547,GALAXY
301.7822932,20.00537,STAR
129.0852123,20.4188,STAR
321.5250074,24.63464,GALAXY
147.2940057,22.81885,GALAXY
356.1252426,20.19875,STAR
300.585104,22.47093,STAR
191.1844424,20.99409,STAR
193.3394787,22.62091,GALAXY
193.5678249,19.79059,STAR
202.8558198,22.61415,QSO
347.5416322,24.29006,GALAXY
349.5057209,25.86721,GALAXY
353.7746898,22.14933,GALAXY
345.4895886,24.62142,GALAXY
201.118563,19.33662,GALAXY
201.4708571,21.54689,GALAXY
208.055924,19.3658,GALAXY
217.05585,19.87694,GALAXY
225.0060856,20.05136,GALAXY
208.7356874,22.85018,GALAXY
208.2256667,20.20465,GALAXY
203.2470308,25.57589,GALAXY
227.3527643,21.21176,GALAXY
230.2746947,25.15939,GALAXY
222.0151698,21.8665,GALAXY
202.2451834,23.90544,GALAXY
334.4190009,23.13934,GALAXY
6.242837114,22.37118,GALAXY
330.3041276,21.97613,GALAXY
330.9759883,24.16566,GALAXY
334.6092006,22.54915,GALAXY
209.0110267,22.4476,GALAXY
129.6054585,22.03028,GALAXY
130.0957175,24.74504,GALAXY
128.8598954,26.85724,GALAXY
202.3899421,18.6243,GALAXY
43.85483042,22.08112,QSO
213.6367045,20.2748,QSO
133.7565655,20.99217,QSO
234.165756,23.39547,GALAXY
359.1683216,24.23172,STAR
352.8770586,19.52543,GALAXY
198.4920495,23.98522,QSO
254.7082995,19.11944,GALAXY
256.5276444,19.77818,QSO
316.6355075,21.46331,STAR
196.3789666,20.80927,QSO
200.3049364,21.76941,QSO
204.3494946,21.25399,QSO
355.4984303,23.18753,GALAXY
2.524291668,21.47195,GALAXY
230.4545709,19.54468,GALAXY
250.5117768,18.58878,STAR
131.6408481,24.51735,STAR
142.5989761,21.93554,STAR
146.3464507,23.07594,GALAXY
159.6484861,24.25505,GALAXY
27.04288245,17.92037,STAR
28.29767312,22.55854,QSO
29.77005006,20.38255,QSO
116.6704638,22.39417,STAR
117.1491989,18.3642,STAR
117.6654746,20.65214,STAR
330.9462926,20.02438,STAR
207.6475303,24.20561,GALAXY
218.4780225,22.35269,GALAXY
242.8609703,24.06178,GALAXY
213.1635471,19.51442,QSO
189.0275973,25.59192,GALAXY
132.3491242,23.28531,STAR
233.2983695,24.63465,STAR
227.5706394,19.5964,QSO
162.5089457,21.22942,STAR
133.0781126,19.93642,STAR
354.1370754,25.63953,GALAXY
181.0351005,21.93708,QSO
188.3151977,19.3009,STAR
148.2405429,18.69198,STAR
146.8889726,23.13267,QSO
257.9602474,21.82122,STAR
5.657496468,25.43593,GALAXY
179.8877846,24.19327,QSO
141.4895368,21.12094,GALAXY
206.6383791,21.22932,QSO
263.3650188,20.29037,GALAXY
232.3586513,22.19751,QSO
244.2913359,19.52472,QSO
255.0178284,19.89156,GALAXY
144.0164197,19.10642,GALAXY
259.8859541,20.24807,GALAXY
214.1966425,25.45197,GALAXY
216.0720574,22.01225,GALAXY
136.7358888,25.622,GALAXY
18.17990043,21.83591,GALAXY
6.502678449,25.41515,GALAXY
147.3685187,22.38691,GALAXY
22.93264896,24.57929,STAR
16.51177665,24.43414,GALAXY
190.0447287,20.28002,QSO
194.7385299,20.23335,QSO
195.8834573,22.73952,QSO
211.1107642,18.98923,STAR
215.1033658,21.12523,QSO
216.1498917,17.94968,QSO
133.6203925,24.63466,QSO
178.1567195,23.51331,GALAXY
163.2534129,24.16762,GALAXY
261.6592359,26.3296,GALAXY
262.8249857,23.50834,GALAXY
15.41774682,22.26584,QSO
332.2113532,22.80741,GALAXY
138.9612901,19.27684,GALAXY
173.3328005,22.25561,QSO
185.7366232,18.91437,GALAXY
222.0200323,20.03837,GALAXY
223.6238219,23.92061,GALAXY
230.4237477,21.63034,GALAXY
345.2454313,22.21963,STAR
129.8946243,22.78974,GALAXY
130.2899074,22.06667,GALAXY
126.8335367,22.29575,GALAXY
119.2534933,22.17158,GALAXY
352.0497179,20.2313,GALAXY
257.9882379,23.27297,GALAXY
43.52549734,19.7947,QSO
118.0128588,24.97588,GALAXY
237.5829362,23.7706,GALAXY
147.3046533,23.63114,GALAXY
244.0761962,20.69324,STAR
30.89727097,21.2826,QSO
116.8489388,22.01254,QSO
119.2493723,21.4657,STAR
258.1824786,18.95043,STAR
174.2228155,24.07605,GALAXY
321.6249641,20.50638,STAR
129.3301567,23.1504,QSO
44.57141103,22.84308,GALAXY
44.74268044,19.63841,GALAXY
16.29035182,23.3173,GALAXY
172.459111,18.81016,QSO
173.0906647,21.34994,STAR
182.5374151,19.90878,STAR
353.0819663,25.72678,QSO
350.3238643,22.56444,GALAXY
235.696727,25.9284,GALAXY
237.1770998,20.91253,QSO
6.500953042,23.46062,GALAXY
179.2072942,25.68145,GALAXY
192.87347,21.76082,GALAXY
192.8789301,21.9542,QSO
192.8966552,19.5929,QSO
194.3395398,21.49844,QSO
207.8679075,21.34521,QSO
215.8261556,21.63553,QSO
126.693652,22.71394,GALAXY
128.5302882,20.74068,GALAXY
179.6195693,22.79803,GALAXY
353.4634647,24.74961,GALAXY
133.8823785,17.92633,STAR
195.4992941,23.93152,GALAXY
223.1922796,25.13885,GALAXY
346.2862875,25.36689,GALAXY
12.95294041,23.36954,GALAXY
26.61685595,22.60401,GALAXY
9.457466658,24.3919,GALAXY
330.1833554,22.24188,GALAXY
262.3544707,25.4007,GALAXY
229.6550923,23.21673,STAR
156.9669997,24.98998,STAR
229.5690833,21.6354,QSO
122.7364881,21.91953,GALAXY
6.353568121,24.49137,GALAXY
180.9008735,22.30387,QSO
346.9888817,22.00903,STAR
217.7440669,18.95781,GALAXY
200.8457232,20.56405,GALAXY
200.9854552,19.58174,GALAXY
247.7417392,25.09075,GALAXY
247.8168811,21.57763,QSO
249.0120887,25.77404,QSO
129.0327144,23.79647,GALAXY
209.2138209,19.00383,GALAXY
241.7967494,22.45744,GALAXY
44.38490172,22.25741,QSO
245.6096962,25.89109,GALAXY
187.1309558,22.08527,STAR
227.6559147,24.48731,GALAXY
227.035697,19.87966,GALAXY
198.1546104,17.71734,GALAXY
229.5751892,20.57989,GALAXY
202.2073425,15.76661,GALAXY
184.4160447,23.04612,GALAXY
191.2789365,20.99681,STAR
179.6308191,20.5152,QSO
134.09511,26.56971,GALAXY
135.2338492,21.69982,STAR
247.3636805,26.22324,STAR
42.62924187,22.05549,QSO
43.71014233,20.6056,QSO
259.2702238,24.62105,GALAXY
318.8511427,22.34183,QSO
132.1305902,20.49985,QSO
135.0463472,21.29894,QSO
148.1200379,20.73047,STAR
123.7553204,24.07323,STAR
180.6933254,19.01556,GALAXY
216.2634573,20.25312,GALAXY
121.1205252,19.98723,GALAXY
179.7187484,22.17915,QSO
115.76111,25.72501,STAR
345.6258503,20.42586,QSO
211.4469712,19.30644,GALAXY
137.2529085,19.95254,GALAXY
13.86739159,21.06157,QSO
15.60971639,22.45352,GALAXY
234.0301426,24.27094,QSO
330.8116245,22.16833,QSO
213.6439205,24.4207,GALAXY
144.5049922,19.03877,GALAXY
163.7427363,18.96512,GALAXY
181.313763,25.48213,QSO
242.9507034,25.76362,GALAXY
135.4874386,22.99922,QSO
350.401336,22.76675,GALAXY
226.9858207,22.78104,GALAXY
145.7044683,17.94241,STAR
317.2974598,20.92071,QSO
158.2318594,18.92219,GALAXY
126.6254766,17.94556,GALAXY
230.6110466,25.54094,GALAXY
128.2143848,21.39959,GALAXY
133.649101,21.7689,QSO
39.52871181,22.44336,STAR
246.7534813,21.21091,QSO
247.2381743,21.60685,QSO
251.887847,24.09087,STAR
141.2270237,24.00554,QSO
185.0494799,19.21266,GALAXY
148.8181787,16.24247,GALAXY
172.8665831,20.85717,QSO
174.3942036,20.57581,QSO
177.0065027,20.76101,QSO
178.0652212,21.80035,QSO
183.70768,21.56013,QSO
203.758494,21.16526,STAR
212.8430752,22.08283,QSO
214.5362448,21.87972,STAR
243.2789437,18.33023,STAR
244.6003391,18.72992,STAR
222.4075005,19.97472,STAR
224.3753785,21.23142,QSO
228.0245415,23.14207,QSO
136.2632371,20.66956,QSO
202.6345534,20.38593,GALAXY
16.11231664,21.85182,QSO
16.28382031,19.98083,QSO
211.5597053,23.89681,GALAXY
128.722263,25.2447,GALAXY
129.4308311,25.86058,GALAXY
130.383586,23.22455,GALAXY
276.3108205,17.27705,STAR
164.5746686,23.85316,GALAXY
230.9890647,23.38235,STAR
349.5914954,24.3128,GALAXY
354.1483127,23.08185,GALAXY
346.7660265,21.03595,QSO
249.9260745,20.06746,GALAXY
44.06762133,25.07995,QSO
247.6657336,20.48392,GALAXY
257.1079362,20.40998,GALAXY
13.96752485,23.67529,STAR
249.0289321,19.49471,STAR
261.966097,26.54739,GALAXY
232.2176312,23.91907,GALAXY
234.5007376,23.62337,GALAXY
317.4948417,21.80414,QSO
184.7015389,20.22577,GALAXY
147.4346021,23.62622,GALAXY
336.9743146,23.14565,QSO
345.7534118,21.87711,QSO
322.1984045,21.16009,QSO
328.4622039,24.36811,GALAXY
137.4020831,22.25805,GALAXY
134.905004,20.52386,QSO
138.9310782,20.28644,GALAXY
128.4290837,23.18862,GALAXY
243.4678434,23.31572,GALAXY
157.8288689,19.41312,GALAXY
143.695716,22.34393,GALAXY
147.0034007,24.92366,GALAXY
228.8974272,22.77835,GALAXY
180.5679386,20.65836,QSO
153.4572564,24.13534,GALAXY
202.5847556,21.1967,GALAXY
236.6156758,20.19984,GALAXY
231.0545414,22.25612,STAR
349.975429,21.34117,QSO
350.9101077,22.66281,QSO
353.2226899,26.99474,GALAXY
181.155162,22.37227,GALAXY
182.5797958,24.38248,GALAXY
112.0157294,24.71391,GALAXY
153.3283254,22.60694,GALAXY
133.0224113,25.92677,GALAXY
134.6038126,22.82125,GALAXY
327.5943919,24.80546,QSO
357.7849864,23.35112,GALAXY
10.53902165,21.85143,GALAXY
40.08923218,21.51737,GALAXY
158.4049571,19.1085,GALAXY
21.72986251,22.08692,QSO
29.48980466,20.75023,QSO
116.6368518,18.54455,STAR
117.1812702,18.02682,STAR
258.5190105,19.18607,QSO
258.9395427,21.70113,QSO
183.4766167,22.57113,STAR
184.4503762,21.58752,STAR
123.4448273,23.10779,GALAXY
45.82672996,21.21718,GALAXY
326.6646468,23.17315,GALAXY
2.22907922,24.81943,GALAXY
252.719243,20.73536,GALAXY
244.0326265,23.33165,GALAXY
348.4669873,23.45199,GALAXY
350.1632125,22.00852,GALAXY
350.3250735,22.94654,STAR
352.2768472,23.98426,GALAXY
11.41430991,21.47956,GALAXY
19.08723082,20.53622,GALAXY
140.4120639,24.10752,GALAXY
52.32218888,21.25237,GALAXY
191.2932182,18.41273,STAR
175.1456347,20.04976,QSO
182.3376808,21.09838,QSO
183.7684173,21.13573,STAR
229.502179,17.4554,STAR
357.5888746,18.85743,STAR
157.2730105,23.96831,QSO
218.4751558,20.01541,GALAXY
1.871571399,18.83949,QSO
318.1343369,23.79738,STAR
22.86242508,25.36036,QSO
3.854598388,25.30422,GALAXY
7.410878564,24.49249,GALAXY
119.58271,22.43523,QSO
92.50461312,25.33522,STAR
192.4263289,18.82273,GALAXY
346.0622999,24.70943,GALAXY
258.9084103,21.70201,GALAXY
251.0462602,20.25518,GALAXY
350.505476,22.86939,GALAXY
261.5202786,18.73931,GALAXY
258.3424467,23.94582,GALAXY
145.3512792,19.77157,QSO
202.2503779,21.78335,GALAXY
128.998148,22.82976,GALAXY
137.8882098,26.29782,GALAXY
241.6950305,18.78875,GALAXY
180.1391287,19.92615,GALAXY
241.4669123,18.63958,GALAXY
317.4819565,25.35619,QSO
205.7734462,19.5225,GALAXY
212.6015334,25.35841,GALAXY
204.1227809,18.09671,GALAXY
215.7560802,23.4108,GALAXY
259.6525155,19.75676,QSO
41.8986277,21.98295,QSO
252.2809274,23.14154,GALAXY
255.8262364,18.49646,GALAXY
248.7795795,17.47947,GALAXY
150.2791302,17.22187,GALAXY
353.6133935,24.20265,GALAXY
248.8573754,24.27938,GALAXY
123.3019579,19.27182,GALAXY
7.882595053,22.92399,GALAXY
172.8301756,20.05251,GALAXY
331.2998259,21.7568,QSO
157.7811305,18.67659,GALAXY
123.3861656,22.49202,STAR
133.9298163,23.06143,GALAXY
226.2251421,23.38007,GALAXY
206.4999041,22.12916,GALAXY
208.2376509,20.18299,GALAXY
46.50376377,21.19834,GALAXY
48.46342125,21.53002,GALAXY
53.39191545,22.4747,GALAXY
53.90037451,21.06187,GALAXY
47.93013293,19.34729,GALAXY
153.7338925,23.76874,QSO
154.960477,26.10906,GALAXY
333.7470503,22.26932,GALAXY
117.6918329,23.74194,GALAXY
119.6419158,24.46063,GALAXY
128.8975133,20.18173,GALAXY
348.8199587,25.00489,QSO
173.9184122,23.84052,GALAXY
336.0312196,25.46859,STAR
154.1843379,23.23478,GALAXY
347.1098908,25.47776,GALAXY
348.8839729,22.92906,GALAXY
197.9735757,21.79524,GALAXY
201.8517287,21.6926,QSO
260.743702,24.69423,GALAXY
129.5925292,25.59721,GALAXY
28.8121827,22.66205,STAR
42.31871875,22.70397,GALAXY
251.0728387,19.86591,GALAXY
241.2949732,25.63358,GALAXY
133.509331,25.66161,GALAXY
136.0444306,23.44712,GALAXY
355.1104709,23.58419,GALAXY
28.8107997,22.60974,GALAXY
180.8737738,21.45894,STAR
252.1563217,17.4313,GALAXY
346.8779005,21.2325,QSO
356.3382013,21.23866,QSO
154.5926264,26.30431,GALAXY
146.0663918,23.3136,GALAXY
216.5351695,23.94157,GALAXY
248.0528618,22.70641,GALAXY
248.7844303,25.37302,GALAXY
253.1815221,19.82699,GALAXY
232.4863135,22.69533,GALAXY
233.0486875,24.29576,GALAXY
244.5420965,26.23343,GALAXY
246.725157,19.62572,GALAXY
249.916047,23.81276,GALAXY
171.0286482,19.72092,GALAXY
242.2860697,18.84233,GALAXY
240.5631742,19.32352,GALAXY
346.0594194,21.11771,QSO
129.1489869,19.93888,GALAXY
200.0758221,18.26729,GALAXY
183.0566958,21.85907,GALAXY
198.3445251,25.50482,GALAXY
129.2690988,23.89909,QSO
329.4618413,21.82622,QSO
330.4143424,24.62967,STAR
2.834749752,25.24316,GALAXY
257.4213355,19.91439,GALAXY
4.929005798,22.82911,GALAXY
174.2325948,23.17974,GALAXY
118.6977072,23.60194,GALAXY
207.6352082,18.27566,GALAXY
260.7843079,22.87359,GALAXY
256.8301779,19.68217,GALAXY
212.9092179,21.48294,GALAXY
214.8717666,26.34422,GALAXY
222.0155121,19.61956,STAR
199.6094964,19.42145,GALAXY
195.116099,20.10298,GALAXY
157.2147389,19.58934,GALAXY
329.1546064,21.13471,QSO
329.4953718,20.74603,QSO
329.6325068,21.44147,GALAXY
329.6954196,21.95005,QSO
329.8051875,22.25629,QSO
2.72872376,24.68909,GALAXY
239.5982,25.80965,QSO
135.2973528,25.08357,QSO
149.4663535,19.12791,GALAXY
144.112873,22.64807,GALAXY
184.6684947,27.2035,GALAXY
184.8636527,23.02291,GALAXY
136.2441974,21.05827,STAR
28.34173465,20.52736,QSO
138.5897937,21.76842,GALAXY
176.7586808,25.81248,STAR
182.5327775,24.38765,STAR
334.4788368,20.10488,STAR
334.7596149,21.52878,STAR
137.4141371,22.77737,GALAXY
152.416384,23.53742,GALAXY
160.0415022,19.52755,GALAXY
230.3957501,25.94868,GALAXY
347.0702254,24.23239,GALAXY
110.2333975,17.30493,STAR
110.739999,17.91485,STAR
115.9690765,24.25068,GALAXY
245.1784022,23.06728,GALAXY
332.9554845,22.70485,STAR
184.3647412,21.32146,GALAXY
131.6924461,21.67908,STAR
20.24823729,22.64708,GALAXY
19.96621349,21.79158,GALAXY
25.84180095,24.24658,GALAXY
234.2435924,23.26788,GALAXY
164.472171,24.03457,GALAXY
178.9691857,21.8889,QSO
181.388753,20.41077,QSO
186.8422904,21.01961,QSO
130.9757003,21.38053,QSO
158.2053049,26.10143,GALAXY
257.1984813,24.55821,GALAXY
151.0148463,23.14279,STAR
135.7238367,22.73922,STAR
119.3726952,23.11582,GALAXY
206.5474458,20.64917,QSO
129.3583792,21.99176,GALAXY
138.8882478,19.09575,GALAXY
352.9318604,22.53513,GALAXY
243.8950891,23.28408,GALAXY
249.7105844,25.23178,GALAXY
124.2569458,22.8978,GALAXY
244.1651894,23.52795,GALAXY
330.2539103,26.15571,STAR
330.2995774,25.43995,GALAXY
150.7319637,20.01823,GALAXY
156.0217452,24.0547,GALAXY
164.9474541,23.62622,GALAXY
165.3624015,22.74841,GALAXY
251.2504179,21.10097,QSO
346.9346981,21.98642,QSO
9.783893983,23.8415,GALAXY
121.584806,20.81483,GALAXY
248.3953067,20.04273,GALAXY
44.55725993,24.46229,STAR
256.4661155,19.19491,GALAXY
257.8705432,23.17714,GALAXY
139.0852068,23.08441,GALAXY
152.5151095,24.36768,GALAXY
222.6023283,21.69996,QSO
233.605018,20.43283,QSO
163.1160082,23.0575,GALAXY
180.5858336,25.26225,GALAXY
89.24169245,21.30372,STAR
2.357103722,25.5109,GALAXY
126.8244177,23.32194,QSO
115.1406305,21.06574,GALAXY
261.8126422,17.96759,STAR
152.6968183,20.10526,GALAXY
148.0344199,22.95708,GALAXY
155.66787,22.43982,GALAXY
18.86200578,26.23667,GALAXY
302.7776504,18.58252,STAR
347.040183,24.21672,GALAXY
155.7429904,17.94116,STAR
344.4645649,21.66689,QSO
347.3234827,20.93167,STAR
149.452367,23.10709,STAR
332.542584,20.86947,QSO
162.3310024,24.74782,GALAXY
147.9699618,18.67097,GALAXY
181.7312062,22.3975,GALAXY
232.9180562,21.14835,STAR
140.4071375,25.12308,GALAXY
135.6173835,25.02849,GALAXY
209.8788683,23.76057,GALAXY
180.3489398,25.02028,GALAXY
248.2461542,23.42801,GALAXY
250.922778,19.49234,GALAXY
